sales,price,brand,feat
9664.0000002455,2.19,dominicks,0
18944.0000003082,1.59,dominicks,1
4351.9999998443,1.59,dominicks,0
8000.00000030421,1.41,dominicks,1
10816.0000001866,1.29,dominicks,0
2560.00000006756,1.89,dominicks,0
4543.99999999551,1.89,dominicks,0
7488.00000031879,1.59,dominicks,0
12352.0000004378,0.99,dominicks,0
2879.99999991362,1.49,dominicks,0
10816.0000001866,1.39,dominicks,0
10176.0000002045,1.39,dominicks,0
10047.9999999198,1.39,dominicks,0
10623.9999998277,1.59,dominicks,1
7679.9999996796,1.59,dominicks,0
6143.99999983099,1.57,dominicks,0
16512.0000003089,1.49,dominicks,1
9088.00000035504,1.51,dominicks,0
4288.00000021167,1.89,dominicks,0
2176.00000005259,1.81,dominicks,0
13951.9999993197,1.69,dominicks,1
7424.00000025214,1.72,dominicks,0
4351.9999998443,1.89,dominicks,0
18048.00000004,1.5,dominicks,1
19968.0000006159,1.59,dominicks,0
14335.9999997891,1.59,dominicks,1
6719.99999988444,1.61,dominicks,0
14144.0000003193,1.69,dominicks,1
21119.9999995734,1.32,dominicks,0
4288.00000021167,1.74,dominicks,0
5055.99999986504,1.77,dominicks,0
6655.99999999305,1.47,dominicks,0
28287.9999876277,1.29,dominicks,0
8447.99999961103,1.36,dominicks,0
5760.00000005797,1.41,dominicks,0
8960.00000027798,0.99,dominicks,0
5631.99999978667,1.11,dominicks,0
26495.9999950986,1.39,dominicks,1
7040.0000003373,1.44,dominicks,0
12032.0000001249,1.59,dominicks,0
3391.99999995999,1.62,dominicks,0
3776.00000013068,1.89,dominicks,0
4032.00000019675,1.54,dominicks,0
46207.9999883326,1.29,dominicks,1
12288.0000001542,1.36,dominicks,0
6336.00000003636,1.89,dominicks,0
5824.00000013674,1.9,dominicks,0
3584.00000001856,1.99,dominicks,0
6719.99999988444,1.69,dominicks,0
40896.0000107472,1.69,dominicks,0
22079.999991366,1.74,dominicks,0
11839.9999995501,1.99,dominicks,0
8192.00000016967,1.99,dominicks,0
6719.99999988444,1.99,dominicks,0
7424.00000025214,1.81,dominicks,0
7808.00000005521,1.26,dominicks,0
4863.99999977624,1.93,dominicks,0
7359.99999983129,1.69,dominicks,0
20160.0000002962,1.49,dominicks,1
4479.99999995954,1.71,dominicks,0
24640.0000086867,1.49,dominicks,0
4224.00000005872,1.9,dominicks,0
5312.00000023229,3.19,tropicana,0
5503.99999992746,3.19,tropicana,0
6336.00000003636,3.19,tropicana,0
4416.00000019019,3.19,tropicana,0
4543.99999999551,3.19,tropicana,0
6015.99999982147,3.19,tropicana,0
5247.99999987445,3.19,tropicana,0
4095.99999992077,3.19,tropicana,0
5247.99999987445,3.19,tropicana,0
2687.99999988431,3.19,tropicana,0
5887.9999999487,3.19,tropicana,0
7808.00000005521,3.19,tropicana,0
5887.9999999487,3.19,tropicana,0
6015.99999982147,3.19,tropicana,0
6336.00000003636,3.19,tropicana,0
5312.00000023229,3.19,tropicana,1
3903.99999987123,3.19,tropicana,0
4736.00000017124,3.04,tropicana,0
5887.9999999487,3.04,tropicana,0
5503.99999992746,3.04,tropicana,0
6143.99999983099,3.04,tropicana,0
8063.99999991008,3.19,tropicana,0
7040.0000003373,2.99,tropicana,0
7936.00000028007,2.99,tropicana,0
5503.99999992746,2.99,tropicana,0
5824.00000013674,2.99,tropicana,0
14144.0000003193,2.39,tropicana,0
11072.0000004711,2.39,tropicana,0
6655.99999999305,2.99,tropicana,0
11200.0000001883,2.59,tropicana,0
6719.99999988444,2.59,tropicana,0
5183.99999983354,2.99,tropicana,0
4671.99999996233,2.99,tropicana,0
7808.00000005521,2.49,tropicana,0
6271.99999981031,2.99,tropicana,0
5055.99999986504,2.99,tropicana,0
6208.00000022936,2.99,tropicana,0
5439.99999972807,2.99,tropicana,0
4927.99999993418,2.99,tropicana,0
4800.00000001929,2.99,tropicana,0
107648.000011565,1.49,tropicana,1
6592.00000007048,2.99,tropicana,0
16576.0000006761,1.99,tropicana,1
6784.00000019172,2.99,tropicana,0
42303.9999910587,1.99,tropicana,1
11392.0000005496,1.99,tropicana,0
5312.00000023229,2.99,tropicana,0
7551.99999980866,2.29,tropicana,1
4800.00000001929,2.99,tropicana,0
5824.00000013674,2.99,tropicana,0
17535.9999991628,1.99,tropicana,0
9727.99999994213,1.99,tropicana,0
7040.0000003373,2.99,tropicana,0
7488.00000031879,1.99,tropicana,0
9856.00000026315,2.99,tropicana,1
12352.0000004378,2.19,tropicana,0
8704.00000003721,2.19,tropicana,0
6208.00000022936,2.99,tropicana,0
5183.99999983354,2.99,tropicana,0
6271.99999981031,2.99,tropicana,0
37759.9999902036,1.99,tropicana,1
6080.00000024191,2.99,tropicana,0
4160.00000018591,2.49,tropicana,1
5247.99999987445,2.99,tropicana,0
5055.99999986504,2.99,tropicana,0
4863.99999977624,2.94,tropicana,0
5055.99999986504,2.94,tropicana,0
6015.99999982147,2.94,tropicana,0
5119.99999982821,2.94,tropicana,0
6592.00000007048,2.94,tropicana,0
5951.99999992306,2.99,tropicana,0
47424.0000163253,1.99,tropicana,1
9280.00000018331,2.99,tropicana,0
4479.99999995954,2.99,tropicana,0
5503.99999992746,2.99,tropicana,0
4863.99999977624,2.99,tropicana,0
8384.00000032845,2.39,tropicana,0
9471.99999977469,2.39,tropicana,0
6592.00000007048,2.29,tropicana,0
7232.0000002024,2.29,tropicana,0
4351.9999998443,2.89,tropicana,0
6719.99999988444,2.89,tropicana,0
5696.00000004664,2.89,tropicana,0
19008.0000007153,1.99,tropicana,1
4671.99999996233,2.89,tropicana,0
43647.9999911336,1.99,tropicana,1
9471.99999977469,1.79,tropicana,0
47295.9999854388,1.79,tropicana,0
11327.9999996205,1.79,tropicana,0
9792.00000046896,2.89,tropicana,0
16831.9999993699,2.5,tropicana,1
7040.0000003373,2.5,tropicana,0
6527.99999971314,2.89,tropicana,0
6847.99999985223,2.89,tropicana,0
22976.0000034935,2.16,tropicana,1
5183.99999983354,2.89,tropicana,0
5951.99999992306,2.89,tropicana,0
3967.9999999811,2.89,tropicana,0
5631.99999978667,2.89,tropicana,0
51072.0000097302,2.49,tropicana,1
13632.0000004213,2.49,tropicana,0
3455.99999991724,2.89,tropicana,1
7936.00000028007,2.69,tropicana,0
6912.00000011134,2.89,tropicana,0
5696.00000004664,2.89,tropicana,0
4351.9999998443,2.89,tropicana,0
4991.99999975407,2.89,tropicana,0
5760.00000005797,2.79,tropicana,1
4416.00000019019,2.89,tropicana,0
6015.99999982147,2.79,tropicana,1
8063.99999991008,2.89,tropicana,0
12032.0000001249,2.49,tropicana,1
6271.99999981031,2.49,tropicana,0
4736.00000017124,2.89,tropicana,0
7616.00000021933,2.79,tropicana,1
5119.99999982821,3.09,tropicana,0
3200.00000003898,2.62,minute.maid,0
28543.9999891608,1.99,minute.maid,1
3648.00000002108,2.62,minute.maid,0
3136.00000009314,2.62,minute.maid,0
18623.9999994196,2.59,minute.maid,1
3136.00000009314,2.62,minute.maid,0
3967.9999999811,2.62,minute.maid,0
12736.0000002017,2.39,minute.maid,1
2752.0000001287,2.62,minute.maid,0
32255.9999860964,1.99,minute.maid,1
4224.00000005872,2.62,minute.maid,0
3200.00000003898,2.62,minute.maid,0
17919.9999994817,2.19,minute.maid,1
3584.00000001856,2.62,minute.maid,0
2687.99999988431,2.62,minute.maid,0
7040.0000003373,2.62,minute.maid,0
29440.0000046276,1.99,minute.maid,1
3264.00000005223,2.33,minute.maid,0
3648.00000002108,2.62,minute.maid,0
63680.0000306769,1.79,minute.maid,1
3200.00000003898,2.62,minute.maid,0
19903.9999992256,1.99,minute.maid,1
14271.9999997176,1.99,minute.maid,0
10944.0000004122,2.62,minute.maid,0
24512.0000112677,1.99,minute.maid,1
8831.99999985094,1.99,minute.maid,0
8704.00000003721,1.99,minute.maid,0
5696.00000004664,1.99,minute.maid,0
7359.99999983129,1.99,minute.maid,0
4288.00000021167,2.42,minute.maid,0
3648.00000002108,2.36,minute.maid,0
25919.9999879158,1.99,minute.maid,1
4543.99999999551,2.17,minute.maid,0
5951.99999992306,2.12,minute.maid,0
3967.9999999811,2.12,minute.maid,0
5696.00000004664,2.12,minute.maid,0
16895.9999998988,1.99,minute.maid,1
4416.00000019019,2.17,minute.maid,0
13951.9999993197,2.17,minute.maid,0
84800.0000186564,1.94,minute.maid,1
19392.0000006004,1.96,minute.maid,0
4991.99999975407,2.17,minute.maid,1
5567.99999992063,1.99,minute.maid,0
5119.99999982821,1.99,minute.maid,0
4416.00000019019,1.99,minute.maid,0
23424.0000055974,1.99,minute.maid,0
97024.0000424977,1.39,minute.maid,1
5696.00000004664,1.99,minute.maid,0
10879.9999998919,1.99,minute.maid,0
10047.9999999198,1.99,minute.maid,0
33024.0000052431,1.99,minute.maid,0
14463.9999995378,1.49,minute.maid,1
39743.9999883491,1.69,minute.maid,1
5439.99999972807,1.99,minute.maid,0
5824.00000013674,1.99,minute.maid,0
5696.00000004664,1.99,minute.maid,0
6208.00000022936,1.99,minute.maid,0
11392.0000005496,1.99,minute.maid,0
91008.0000252222,1.29,minute.maid,1
5055.99999986504,1.99,minute.maid,0
6847.99999985223,1.99,minute.maid,0
24448.0000008252,1.99,minute.maid,1
4991.99999975407,1.99,minute.maid,0
8000.00000030421,1.89,minute.maid,0
9151.99999982081,1.79,minute.maid,0
7744.00000033754,1.79,minute.maid,0
186431.999940508,1.69,minute.maid,1
8127.99999985156,1.99,minute.maid,0
39359.9999934587,1.49,minute.maid,0
5312.00000023229,1.99,minute.maid,0
7359.99999983129,1.99,minute.maid,0
8063.99999991008,1.99,minute.maid,0
6271.99999981031,1.99,minute.maid,0
6719.99999988444,1.99,minute.maid,0
6463.99999999398,1.99,minute.maid,0
4416.00000019019,1.99,minute.maid,0
10112.0000001351,1.99,minute.maid,1
15424.0000007661,1.99,minute.maid,0
3776.00000013068,1.99,minute.maid,0
6015.99999982147,2.49,minute.maid,1
5247.99999987445,2.49,minute.maid,1
4351.9999998443,2.49,minute.maid,0
3327.99999986322,2.39,minute.maid,0
4479.99999995954,1.99,minute.maid,0
105663.999970435,1.99,minute.maid,1
6592.00000007048,1.99,minute.maid,0
5312.00000023229,2.39,minute.maid,0
10560.0000004197,1.99,minute.maid,1
6592.00000007048,1.99,minute.maid,0
4543.99999999551,2.39,minute.maid,0
10432.0000003502,1.99,minute.maid,1
11008.0000002958,1.99,minute.maid,0
4863.99999977624,2.39,minute.maid,0
41215.9999808747,1.79,minute.maid,1
3840.00000007,2.39,minute.maid,0
5055.99999986504,2.39,minute.maid,0
5119.99999982821,2.39,minute.maid,0
18304.0000003748,1.79,minute.maid,1
4543.99999999551,2.39,minute.maid,0
3840.00000007,2.49,minute.maid,0
3455.99999991724,2.49,minute.maid,0
3136.00000009314,2.49,minute.maid,0
8127.99999985156,2.02,minute.maid,1
3584.00000001856,2.19,minute.maid,1
4991.99999975407,2.49,minute.maid,0
42559.9999993392,2.29,minute.maid,1
3072.00000009965,2.49,minute.maid,0
4160.00000018591,2.45,minute.maid,1
55743.9999881725,1.99,minute.maid,1
31807.999985486,1.99,minute.maid,1
8640.00000001641,1.69,minute.maid,0
8063.99999991008,1.69,minute.maid,0
17535.9999991628,1.99,minute.maid,1
12352.0000004378,2.49,minute.maid,0
3967.9999999811,2.49,minute.maid,0
46207.9999883326,2.19,minute.maid,1
4608.00000011185,1.59,dominicks,1
767.999999963388,2.29,dominicks,0
704.000000029538,2.29,dominicks,0
1664.00000003136,2.29,dominicks,0
511.999999979772,2.29,dominicks,0
1855.99999991435,2.29,dominicks,0
1791.9999999375,2.29,dominicks,0
3584.00000001856,2.09,dominicks,1
1215.99999996825,2.09,dominicks,0
640.000000029621,2.09,dominicks,0
21055.9999994727,1.89,dominicks,1
5696.00000004664,1.89,dominicks,0
4736.00000017124,1.89,dominicks,0
7104.00000019887,1.79,dominicks,0
28864.0000039731,1.79,dominicks,1
2560.00000006756,1.79,dominicks,0
831.999999982354,2.29,dominicks,0
99392.0000488653,1.14,dominicks,1
1024.00000000056,1.59,dominicks,0
5439.99999972807,1.59,dominicks,1
7936.00000028007,1.29,dominicks,0
25599.9999880281,0.99,dominicks,0
9600.00000042309,1.59,dominicks,1
30527.9999924287,2.29,dominicks,1
13055.9999999492,1.89,dominicks,0
48063.9999940493,1.39,dominicks,1
2496.00000002666,1.89,dominicks,0
1599.9999999554,1.89,dominicks,0
1855.99999991435,1.89,dominicks,0
125760.000042377,0.99,dominicks,1
3391.99999995999,1.89,dominicks,0
12479.9999997077,1.89,dominicks,0
48640.0000175081,1.49,dominicks,1
8960.00000027798,1.49,dominicks,0
1728.00000006221,1.89,dominicks,0
2048.00000008315,1.89,dominicks,0
2879.99999991362,1.89,dominicks,1
103039.999965154,0.94,dominicks,1
896.000000022462,1.89,dominicks,0
2560.00000006756,1.89,dominicks,0
2496.00000002666,1.59,dominicks,1
8063.99999991008,1.59,dominicks,0
3520.00000002766,1.59,dominicks,0
138560.00002823,0.99,dominicks,1
1919.99999995809,1.89,dominicks,1
1855.99999991435,1.89,dominicks,0
1472.00000001645,1.89,dominicks,0
3648.00000002108,1.89,dominicks,0
30847.9999873439,1.59,dominicks,1
2624.00000009452,1.59,dominicks,0
3711.99999997739,1.69,dominicks,0
20096.0000006446,1.26,dominicks,1
1983.99999991108,1.69,dominicks,0
3776.00000013068,1.59,dominicks,0
9471.99999977469,1.69,dominicks,0
81088.0000258823,0.99,dominicks,1
10496.0000001693,0.99,dominicks,0
22207.9999931926,1.49,dominicks,1
1664.00000003136,1.49,dominicks,0
44352.0000199773,1.39,dominicks,0
7168.00000032424,1.39,dominicks,0
3648.00000002108,1.39,dominicks,0
6592.00000007048,1.58,dominicks,1
6399.99999969431,1.58,dominicks,0
15679.999999931,1.58,dominicks,0
25087.9999962334,1.58,dominicks,1
2432.00000003391,1.58,dominicks,0
4800.00000001929,1.58,dominicks,0
1407.99999997467,1.58,dominicks,0
5696.00000004664,1.58,dominicks,1
4671.99999996233,1.58,dominicks,0
5312.00000023229,1.58,dominicks,0
7168.00000032424,1.58,dominicks,1
95935.9999556518,1.58,dominicks,0
32000.0000069804,1.58,dominicks,1
1535.9999999883,1.58,dominicks,0
21695.9999991295,1.58,dominicks,1
7744.00000033754,1.58,dominicks,0
1152.00000005088,1.58,dominicks,0
1983.99999991108,1.58,dominicks,0
8127.99999985156,1.58,dominicks,0
63231.9999932001,1.58,dominicks,0
21631.9999990765,1.58,dominicks,0
1472.00000001645,1.58,dominicks,0
6336.00000003636,1.58,dominicks,0
6976.00000007802,1.58,dominicks,0
60031.9999780345,1.58,dominicks,1
8447.99999961103,1.58,dominicks,0
36031.999982007,1.58,dominicks,0
4927.99999993418,1.58,dominicks,0
2048.00000008315,1.58,dominicks,0
10303.9999995452,1.58,dominicks,0
73600.0000208312,1.29,dominicks,1
3584.00000001856,1.29,dominicks,0
7040.0000003373,1.69,dominicks,0
23744.000000781,1.69,dominicks,0
23040.0000043816,1.79,dominicks,0
21951.9999994378,1.69,dominicks,0
70847.9999951605,1.69,dominicks,0
34560.0000028342,1.69,dominicks,0
19776.0000008421,1.79,dominicks,0
4351.9999998443,1.79,dominicks,0
4543.99999999551,1.79,dominicks,0
11711.9999999872,1.29,dominicks,0
7744.00000033754,1.79,dominicks,0
5631.99999978667,1.69,dominicks,0
39936.0000108186,1.49,dominicks,1
6271.99999981031,1.69,dominicks,1
6208.00000022936,1.79,dominicks,0
15679.999999931,1.59,dominicks,0
5312.00000023229,1.29,dominicks,0
2752.0000001287,1.79,dominicks,0
3264.00000005223,1.92,dominicks,0
4736.00000017124,1.92,dominicks,0
47615.9999908214,1.49,dominicks,0
4736.00000017124,1.92,dominicks,0
7871.9999997474,3.87,tropicana,0
5951.99999992306,3.87,tropicana,0
9407.99999963866,3.87,tropicana,0
6527.99999971314,3.87,tropicana,0
5183.99999983354,3.87,tropicana,0
6336.00000003636,3.87,tropicana,0
6015.99999982147,3.87,tropicana,0
5119.99999982821,3.87,tropicana,0
6271.99999981031,3.87,tropicana,0
5375.99999998395,3.87,tropicana,0
6976.00000007802,3.87,tropicana,0
6655.99999999305,3.87,tropicana,0
9088.00000035504,3.29,tropicana,0
7744.00000033754,3.29,tropicana,0
14911.9999996216,2.99,tropicana,1
9344.00000029892,2.99,tropicana,0
8704.00000003721,2.99,tropicana,0
5375.99999998395,3.87,tropicana,0
5375.99999998395,3.87,tropicana,0
4351.9999998443,3.87,tropicana,0
7296.0000003344,3.87,tropicana,0
12479.9999997077,2.99,tropicana,0
10816.0000001866,2.99,tropicana,0
6080.00000024191,3.59,tropicana,0
4800.00000001929,3.59,tropicana,0
20544.0000002119,2.39,tropicana,0
11455.9999999951,2.39,tropicana,0
9088.00000035504,3.59,tropicana,0
15808.0000001952,2.59,tropicana,0
8447.99999961103,2.59,tropicana,0
4479.99999995954,3.59,tropicana,0
5312.00000023229,3.59,tropicana,0
21567.9999997404,2.49,tropicana,0
6719.99999988444,3.59,tropicana,0
4671.99999996233,3.59,tropicana,0
5183.99999983354,3.59,tropicana,0
6336.00000003636,3.59,tropicana,0
6399.99999969431,3.59,tropicana,0
3840.00000007,3.59,tropicana,0
81983.9999789789,1.69,tropicana,1
14400.0000005171,3.59,tropicana,0
47744.0000208434,1.99,tropicana,1
15744.0000001254,3.59,tropicana,0
54016.0000023968,1.99,tropicana,1
32576.0000029255,1.99,tropicana,0
9344.00000029892,3.59,tropicana,0
26304.0000037902,2.29,tropicana,1
5055.99999986504,3.59,tropicana,0
67200.0000328446,1.99,tropicana,0
18752.0000004362,1.99,tropicana,0
6976.00000007802,3.59,tropicana,0
23744.000000781,3.59,tropicana,0
44160.0000021649,1.99,tropicana,0
38464.0000040433,1.99,tropicana,0
19392.0000006004,1.99,tropicana,0
12991.999999981,3.59,tropicana,1
37887.9999907676,2.19,tropicana,0
17919.9999994817,2.19,tropicana,0
7040.0000003373,3.59,tropicana,0
5696.00000004664,3.59,tropicana,0
4095.99999992077,3.59,tropicana,0
49344.0000037994,1.99,tropicana,1
7744.00000033754,3.59,tropicana,0
6784.00000019172,3.59,tropicana,0
7104.00000019887,3.19,tropicana,0
7168.00000032424,3.07,tropicana,0
7871.9999997474,3.07,tropicana,0
7232.0000002024,3.07,tropicana,0
7104.00000019887,3.07,tropicana,0
7551.99999980866,3.07,tropicana,0
7296.0000003344,3.19,tropicana,0
71104.0000000496,1.99,tropicana,1
4863.99999977624,3.19,tropicana,0
5631.99999978667,3.19,tropicana,0
6143.99999983099,3.19,tropicana,0
5375.99999998395,3.19,tropicana,0
14591.9999997941,2.39,tropicana,0
6336.00000003636,2.29,tropicana,0
5055.99999986504,3.19,tropicana,0
4863.99999977624,3.19,tropicana,0
6143.99999983099,3.19,tropicana,0
45632.0000103143,1.99,tropicana,1
3391.99999995999,3.19,tropicana,0
67200.0000328446,1.99,tropicana,1
57856.000014357,1.79,tropicana,0
59328.0000044183,1.79,tropicana,0
11136.0000002873,1.79,tropicana,0
14016.000000334,3.19,tropicana,0
22976.0000034935,2.5,tropicana,1
11455.9999999951,2.5,tropicana,0
5951.99999992306,3.19,tropicana,0
8640.00000001641,3.19,tropicana,0
31103.9999919078,2.39,tropicana,1
5503.99999992746,3.19,tropicana,0
6463.99999999398,3.19,tropicana,0
4543.99999999551,3.19,tropicana,0
5503.99999992746,3.19,tropicana,0
72063.999995726,2.49,tropicana,1
35200.0000145662,2.49,tropicana,0
62080.0000088712,1.99,tropicana,1
6463.99999999398,3.19,tropicana,1
27264.0000101138,2.69,tropicana,0
27967.9999872672,3.19,tropicana,0
5824.00000013674,3.19,tropicana,0
3776.00000013068,3.19,tropicana,0
4160.00000018591,3.19,tropicana,0
5247.99999987445,3.09,tropicana,1
5951.99999992306,3.19,tropicana,0
11647.9999995752,2.79,tropicana,1
10047.9999999198,3.19,tropicana,0
25984.0000010029,2.49,tropicana,1
10944.0000004122,2.49,tropicana,0
6336.00000003636,3.19,tropicana,0
15616.0000007359,2.79,tropicana,1
8704.00000003721,2.97,tropicana,0
3711.99999997739,3.17,minute.maid,0
35839.999996815,1.99,minute.maid,1
3584.00000001856,3.17,minute.maid,0
3136.00000009314,3.17,minute.maid,0
30079.9999980816,2.59,minute.maid,1
4736.00000017124,3.17,minute.maid,0
3967.9999999811,3.17,minute.maid,0
21311.9999991451,2.39,minute.maid,1
3391.99999995999,3.17,minute.maid,0
48767.9999977411,1.99,minute.maid,1
4288.00000021167,3.17,minute.maid,0
3391.99999995999,3.17,minute.maid,0
4863.99999977624,3.17,minute.maid,0
4800.00000001929,3.17,minute.maid,0
10879.9999998919,3.17,minute.maid,0
41215.9999808747,1.99,minute.maid,1
2239.99999989005,3.13,minute.maid,0
2367.99999999077,3.17,minute.maid,0
35071.9999892088,1.99,minute.maid,1
2879.99999991362,3.17,minute.maid,0
49600.0000142343,1.99,minute.maid,1
10240.0000000666,1.99,minute.maid,0
12799.9999999013,3.17,minute.maid,0
40063.9999815798,1.99,minute.maid,1
14400.0000005171,1.99,minute.maid,0
17471.9999992202,1.99,minute.maid,0
11904.0000003229,1.99,minute.maid,0
13055.9999999492,1.99,minute.maid,0
3200.00000003898,2.59,minute.maid,0
6527.99999971314,2.59,minute.maid,0
42239.9999839428,1.99,minute.maid,1
7424.00000025214,2.59,minute.maid,0
5439.99999972807,2.49,minute.maid,0
7168.00000032424,2.49,minute.maid,0
14720.0000002522,2.49,minute.maid,0
28416.0000059135,1.99,minute.maid,1
5055.99999986504,2.59,minute.maid,0
19136.00000095,2.59,minute.maid,0
92928.0000237511,1.69,minute.maid,1
27583.999987217,1.69,minute.maid,0
6463.99999999398,2.59,minute.maid,1
9856.00000026315,2.09,minute.maid,0
11583.9999997046,2.09,minute.maid,0
10112.0000001351,2.09,minute.maid,0
20415.9999990912,2.09,minute.maid,0
95552.000009664,1.39,minute.maid,1
5696.00000004664,2.39,minute.maid,0
7232.0000002024,2.39,minute.maid,0
4479.99999995954,2.39,minute.maid,0
20736.0000009953,1.79,minute.maid,1
15935.9999996115,2.39,minute.maid,0
73855.9999684106,1.69,minute.maid,1
17343.9999993171,1.69,minute.maid,0
4991.99999975407,2.39,minute.maid,0
5631.99999978667,2.39,minute.maid,0
3455.99999991724,2.39,minute.maid,0
3455.99999991724,2.39,minute.maid,0
4416.00000019019,2.39,minute.maid,0
31807.999985486,2.39,minute.maid,0
76095.9999961607,1.29,minute.maid,1
5951.99999992306,2.39,minute.maid,0
13760.0000001743,2.39,minute.maid,0
27328.0000112511,1.99,minute.maid,1
19583.999999764,1.89,minute.maid,0
16959.9999992216,1.79,minute.maid,0
15168.0000000788,1.79,minute.maid,0
165248.000038625,1.69,minute.maid,1
9535.99999995108,2.39,minute.maid,0
43071.9999998105,1.49,minute.maid,0
5119.99999982821,2.39,minute.maid,0
14079.9999998306,2.39,minute.maid,0
12544.0000001231,1.99,minute.maid,0
9471.99999977469,1.99,minute.maid,0
9280.00000018331,1.99,minute.maid,0
4863.99999977624,2.39,minute.maid,0
5696.00000004664,2.39,minute.maid,0
20032.0000000035,1.99,minute.maid,1
7040.0000003373,2.49,minute.maid,1
9215.99999967124,2.49,minute.maid,1
5119.99999982821,2.49,minute.maid,0
6080.00000024191,2.79,minute.maid,0
11904.0000003229,1.99,minute.maid,0
112512.000044465,1.99,minute.maid,1
11455.9999999951,1.99,minute.maid,0
9471.99999977469,2.79,minute.maid,0
21503.9999995081,1.99,minute.maid,1
94464.0000453342,1.99,minute.maid,0
8831.99999985094,2.79,minute.maid,0
22976.0000034935,1.99,minute.maid,1
18880.0000000096,1.99,minute.maid,0
7168.00000032424,2.79,minute.maid,0
21119.9999995734,2.09,minute.maid,1
4479.99999995954,2.79,minute.maid,0
7871.9999997474,2.79,minute.maid,0
6527.99999971314,2.79,minute.maid,0
23487.9999902703,2.09,minute.maid,1
5887.9999999487,2.79,minute.maid,0
4224.00000005872,2.89,minute.maid,0
5760.00000005797,2.89,minute.maid,0
4095.99999992077,2.89,minute.maid,0
6847.99999985223,2.89,minute.maid,0
25151.9999942419,2,minute.maid,1
5631.99999978667,2.19,minute.maid,1
6336.00000003636,2.89,minute.maid,0
52032.0000048139,2.29,minute.maid,1
5312.00000023229,2.89,minute.maid,0
3711.99999997739,2.81,minute.maid,1
60927.9999907977,1.99,minute.maid,1
19520.0000006425,1.99,minute.maid,1
16640.0000004127,1.69,minute.maid,0
12479.9999997077,1.69,minute.maid,0
43584.0000213917,1.99,minute.maid,1
6143.99999983099,2.89,minute.maid,0
3967.9999999811,2.69,minute.maid,0
52480.0000200489,2.19,minute.maid,1
7168.00000032424,1.59,dominicks,1
2560.00000006756,2.69,dominicks,0
2367.99999999077,2.69,dominicks,0
2752.0000001287,2.69,dominicks,0
1279.99999998251,2.69,dominicks,0
1919.99999995809,2.69,dominicks,0
6143.99999983099,2.69,dominicks,0
6655.99999999305,2.09,dominicks,1
4608.00000011185,2.09,dominicks,0
1983.99999991108,2.09,dominicks,0
2752.0000001287,2.09,dominicks,0
37312.0000108143,1.89,dominicks,1
12863.9999997588,1.89,dominicks,0
14655.9999997961,1.79,dominicks,0
11711.9999999872,1.79,dominicks,0
960.000000036593,2.69,dominicks,0
62784.0000047066,1.24,dominicks,1
896.000000022462,1.59,dominicks,0
16767.9999996517,1.59,dominicks,1
23615.9999905489,1.29,dominicks,0
16319.9999997047,0.99,dominicks,0
19008.0000007153,1.59,dominicks,1
31551.9999873047,2.49,dominicks,1
6847.99999985223,2.69,dominicks,0
44031.999987098,1.39,dominicks,1
1728.00000006221,2.69,dominicks,0
1279.99999998251,2.69,dominicks,0
1855.99999991435,2.69,dominicks,0
118975.999990349,0.99,dominicks,1
3200.00000003898,2.69,dominicks,0
7232.0000002024,2.69,dominicks,0
42048.0000065476,1.49,dominicks,1
10752.0000003986,1.49,dominicks,0
1728.00000006221,2.69,dominicks,0
4095.99999992077,2.69,dominicks,0
11455.9999999951,1.99,dominicks,1
78527.9999944572,1.09,dominicks,1
831.999999982354,2.69,dominicks,0
6015.99999982147,2.69,dominicks,0
16383.9999993572,1.59,dominicks,1
17343.9999993171,1.59,dominicks,0
10816.0000001866,1.59,dominicks,0
126208.000060296,0.99,dominicks,1
1344.00000002272,2.69,dominicks,1
1535.9999999883,2.69,dominicks,0
2176.00000005259,2.69,dominicks,0
20672.0000003653,2.69,dominicks,0
37056.0000024951,1.59,dominicks,1
1344.00000002272,2.69,dominicks,0
13696.0000002531,1.49,dominicks,1
16319.9999997047,1.29,dominicks,0
4288.00000021167,1.99,dominicks,0
7808.00000005521,1.99,dominicks,0
23424.0000055974,1.59,dominicks,1
10816.0000001866,1.59,dominicks,0
10623.9999998277,1.99,dominicks,0
52671.9999980647,0.99,dominicks,1
11008.0000002958,0.99,dominicks,0
37695.9999995756,1.49,dominicks,1
9920.00000020912,1.49,dominicks,0
17919.9999994817,1.39,dominicks,0
7936.00000028007,1.39,dominicks,0
5439.99999972807,1.39,dominicks,0
13055.9999999492,1.58,dominicks,0
10623.9999998277,1.58,dominicks,0
27328.0000112511,1.58,dominicks,1
9856.00000026315,1.58,dominicks,0
4160.00000018591,1.58,dominicks,0
4032.00000019675,1.58,dominicks,0
13120.0000000252,1.58,dominicks,1
9344.00000029892,1.58,dominicks,0
3072.00000009965,1.58,dominicks,0
25599.9999880281,1.58,dominicks,1
20032.0000000035,1.58,dominicks,0
9023.99999965854,1.58,dominicks,1
2239.99999989005,1.58,dominicks,0
15999.9999996493,1.58,dominicks,1
5760.00000005797,1.58,dominicks,0
13887.9999999982,1.58,dominicks,0
63807.9999794851,1.58,dominicks,0
9151.99999982081,1.58,dominicks,0
4736.00000017124,1.58,dominicks,0
15551.9999999966,1.58,dominicks,0
9856.00000026315,1.58,dominicks,0
42752.0000044326,1.58,dominicks,1
12288.0000001542,1.58,dominicks,0
