id,spend
2801,9
2802,1800
2803,849
2804,102
2805,2569
2806,38
2807,192
2808,2230
2809,357
2810,14
2811,306
2812,7850
2813,3288
2814,1741
2815,6739
2816,62
2817,380
2818,643
2819,574
2820,3417
2821,32
2822,566
2823,102
2824,745
2825,180
2826,1816
2827,3554
2828,76
2829,5675
2830,156
2831,1815
2832,428
2833,1553
2834,713
2835,2216
2836,199
2837,448
2838,71
2839,315
2840,418
2841,100
2842,2772
2843,8258
2844,98
2845,2055
2846,355
2847,647
2848,160
2849,690
2850,1865
2851,2480
2852,130
2853,756
2854,462
2855,34
2856,18
2857,578
2858,424
2859,1703
2860,15
2861,782
2862,159
2863,389
2864,1624
2865,69
2866,153
2867,404
2868,316
2869,243
2870,273
2871,1338
2872,5
2873,539
2874,5367
2875,48
2876,244
2877,15834
2878,3717
2879,21
2880,1195
2881,2776
2882,209
2883,159
2884,422
2885,285
2886,273
2887,1271
2888,124
2889,264
2890,735
2891,347
2892,296
2893,12
2894,31
2895,6117
2896,298
2897,1094
2898,123
2899,2354
2900,653
2901,17237
2902,17
2903,129
2904,1370
2905,530
2906,169
2907,5886
2908,62
2909,63
2910,239
2911,584
2912,3340
2913,148
2914,684
2915,112
2916,398
2917,2443
2918,2213
2919,504
2920,1635
2921,1370
2922,27
2923,98
2924,1326
2925,558
2926,1081
2927,622
2928,580
2929,3347
2930,2807
2931,79
2932,75
2933,1578
2934,654
2935,170
2936,3134
2937,40
2938,22
2939,677
2940,305
2941,5887
2942,960
2943,135
2944,382
2945,2177
2946,4008
2947,2949
2948,1010
2949,980
2950,221
2951,265
2952,196
2953,802
2954,104
2955,338
2956,44
2957,119
2958,156
2959,584
2960,25
2961,5980
2962,166
2963,251
2964,22
2965,679
2966,964
2967,1480
2968,60
2969,783
2970,207
2971,10
2972,112
2973,306
2974,644
2975,341
2976,14
2977,1929
2978,2620
2979,52
2980,310
2981,3358
2982,16
2983,252
2984,932
2985,188
2986,693
2987,2941
2988,1149
2989,1692
2990,136
2991,2128
2992,58
2993,2071
2994,260
2995,485
2996,2087
2997,6
2998,37
2999,5717
3000,65
3001,398
3002,173
3003,474
3004,1170
3005,31
3006,391
3007,16
3008,8450
3009,570
3010,609
3011,2473
3012,2180
3013,1025
3014,229
3015,1063
3016,290
3017,954
3018,328
3019,843
3020,357
3021,5661
3022,847
3023,40
3024,237
3025,3693
3026,2759
3027,865
3028,203
3029,150
3030,159
3031,130
3032,196
3033,980
3034,1486
3035,1968
3036,107
3037,718
3038,2864
3039,398
3040,1288
3041,5150
3042,4434
3043,33
3044,55
3045,145
3046,1635
3047,108
3048,380
3049,902
3050,8401
3051,637
3052,233
3053,715
3054,2971
3055,55
3056,1975
3057,7060
3058,960
3059,1297
3060,1066
3061,120
3062,1400
3063,2465
3064,429
3065,38933
3066,1228
3067,1119
3068,3435
3069,1213
3070,133
3071,191
3072,35
3073,72
3074,546
3075,902
3076,1131
3077,2085
3078,21
3079,440
3080,1224
3081,992
3082,190
3083,159
3084,1838
3085,44
3086,55
3087,329
3088,1221
3089,298
3090,297
3091,150
3092,60
3093,2626
3094,610
3095,1793
3096,151
3097,293
3098,642
3099,32
3100,85
3101,633
3102,1138
3103,1692
3104,4855
3105,311
3106,3601
3107,9107
3108,492
3109,251
3110,447
3111,528
3112,4883
3113,370
3114,621
3115,59
3116,354
3117,4568
3118,129
3119,395
3120,9449
3121,11647
3122,2390
3123,531
3124,395
3125,672
3126,3595
3127,492
3128,188
3129,489
3130,6623
3131,1351
3132,967
3133,751
3134,706
3135,53
3136,171
3137,1310
3138,153
3139,80
3140,500
3141,12
3142,427
3143,2112
3144,197
3145,1639
3146,392
3147,1134
3148,62
3149,1152
3150,530
3151,1022
3152,49
3153,34
3154,312
3155,749
3156,846
3157,333
3158,119
3159,1240
3160,321
3161,1593
3162,719
3163,480
3164,18
3165,5672
3166,579
3167,5707
3168,1616
3169,32
3170,242
3171,4073
3172,1877
3173,250
3174,324
3175,147
3176,370
3177,426
3178,267
3179,941
3180,2429
3181,319
3182,6930
3183,694
3184,544
3185,79
3186,292
3187,25
3188,887
3189,390
3190,165
3191,108
3192,228
3193,62
3194,410
3195,994
3196,522
3197,535
3198,104
3199,819
3200,256
3201,672
3202,2007
3203,9246
3204,586
3205,14504
3206,371
3207,308
3208,252
3209,41
3210,3
3211,1441
3212,230
3213,14589
3214,8225
3215,142
3216,377
3217,907
3218,2433
3219,166
3220,16482
3221,99
3222,42
3223,297
3224,123
3225,496
3226,929
3227,4457
3228,2526
3229,216
3230,4191
3231,257
3232,4111
3233,135
3234,1486
3235,2916
3236,219
3237,11720
3238,190
3239,16
3240,40
3241,20
3242,161
3243,1099
3244,3660
3245,1907
3246,533
3247,3024
3248,15
3249,287
3250,30
3251,72
3252,149
3253,290
3254,208
3255,213
3256,87
3257,127
3258,306
3259,32
3260,289
3261,2013
3262,435
3263,315
3264,1144
3265,948
3266,287
3267,1551
3268,198
3269,82
3270,20
3271,14210
3272,1310
3273,538
3274,85
3275,282
3276,2150
3277,331
3278,140
3279,2825
3280,767
3281,545
3282,1963
3283,769
3284,2300
3285,13789
3286,57
3287,1951
3288,180
3289,16
3290,41
3291,2719
3292,18
3293,245
3294,7719
3295,3526
3296,1152
3297,84
3298,1119
3299,164
3300,214
3301,89
3302,1164
3303,33
3304,304
3305,6837
3306,1096
3307,38980
3308,982
3309,1177
3310,21
3311,359
3312,386
3313,213
3314,1927
3315,984
3316,290
3317,2146
3318,722
3319,1242
3320,2127
3321,7464
3322,1752
3323,4894
3324,65
3325,8990
3326,489
3327,697
3328,129
3329,135
3330,558
3331,171
3332,2451
3333,388
3334,302
3335,199
3336,110
3337,123
3338,26
3339,206
3340,1037
3341,577
3342,20
3343,120
3344,1149
3345,4594
3346,592
3347,1240
3348,147
3349,26
3350,7719
3351,427
3352,20667
3353,1692
3354,3470
3355,10
3356,226
3357,522
3358,3035
3359,52
3360,415
3361,63
3362,922
3363,299
3364,351
3365,39
3366,1118
3367,985
3368,344
3369,1246
3370,2657
3371,114
3372,144
3373,281
3374,2538
3375,2035
3376,26
3377,350
3378,3446
3379,402
3380,432
3381,80
3382,204
3383,353
3384,95
3385,114
3386,170
3387,13315
3388,393
3389,1409
3390,365
3391,7246
3392,609
3393,215
3394,1069
3395,208
3396,150
3397,102
3398,1050
3399,682
3400,760
3401,66
3402,132
3403,4963
3404,483
3405,2442
3406,188
3407,111
3408,95
3409,1160
3410,1588
3411,90
3412,2199
3413,3565
3414,657
3415,18
3416,48
3417,3724
3418,244
3419,383
3420,2644
3421,368
3422,378
3423,4220
3424,267
3425,8897
3426,87
3427,262
3428,45
3429,1668
3430,1394
3431,145
3432,2477
3433,39
3434,305
3435,20
3436,50
3437,156
3438,431
3439,564
3440,2796
3441,563
3442,92
3443,55
3444,497
3445,1113
3446,2574
3447,553
3448,405
3449,509
3450,2604
3451,67
3452,382
3453,308
3454,267
3455,609
3456,10962
3457,1584
3458,2101
3459,213
3460,2296
3461,1516
3462,830
3463,3530
3464,212
3465,4953
3466,997
3467,912
3468,511
3469,222
3470,834
3471,3920
3472,2497
3473,1089
3474,213
3475,24
3476,2732
3477,1474
3478,1474
3479,101
3480,2151
3481,3931
3482,1815
3483,13
3484,228
3485,814
3486,104
3487,35
3488,18
3489,115
3490,150
3491,102
3492,3091
3493,158
3494,100
3495,2313
3496,81
3497,3404
3498,3276
3499,2720
3500,951
3501,13766
3502,60
3503,10367
3504,10
3505,1315
3506,1551
3507,5341
3508,4025
3509,1982
3510,35
3511,479
3512,178
3513,275
3514,274
3515,32
3516,396
3517,4233
3518,599
3519,241
3520,41
3521,23
3522,90
3523,884
3524,414
3525,15
3526,74
3527,1085
3528,3765
3529,2356
3530,78
3531,29
3532,3209
3533,1427
3534,1670
3535,46452
3536,2121
3537,500
3538,338
3539,304
3540,292
3541,361
3542,72
3543,283
3544,149
3545,6213
3546,1087
3547,505
3548,1788
3549,6090
3550,193
3551,349
3552,43
3553,18
3554,277
3555,562
3556,775
3557,635
3558,99
3559,518
3560,3283
3561,194
3562,31999
3563,4336
3564,1107
3565,1070
3566,503
3567,1801
3568,160
3569,727
3570,739
3571,3526
3572,9
3573,152
3574,280
3575,434
3576,1145
3577,884
3578,290
3579,4320
3580,190
3581,1385
3582,187
3583,3808
3584,75
3585,330
3586,440
3587,902
3588,64
3589,2690
3590,149
3591,614
3592,1679
3593,2536
3594,1337
3595,192
3596,749
3597,5332
3598,4906
3599,256
3600,1435
3601,35
3602,15
3603,174
3604,561
3605,3059
3606,118
3607,685
3608,184
3609,235
3610,184
3611,77
3612,1593
3613,779
3614,3649
3615,582
3616,789
3617,60
3618,409
3619,50
3620,941
3621,3034
3622,1027
3623,89
3624,56
3625,1366
3626,837
3627,1317
3628,33
3629,40
3630,32
3631,1949
3632,1356
3633,4910
3634,3086
3635,60
3636,482
3637,363
3638,228
3639,1525
3640,7736
3641,35
3642,100
3643,677
3644,768
3645,325
3646,1429
3647,49
3648,5748
3649,54
3650,359
3651,10
3652,527
3653,2679
3654,30
3655,699
3656,27395
3657,1917
3658,786
3659,263
3660,3309
3661,25
3662,80
3663,12117
3664,538
3665,699
3666,449
3667,216
3668,3051
3669,335
3670,21
3671,76
3672,67
3673,37
3674,1815
3675,15
3676,91
3677,2680
3678,311
3679,44
3680,1476
3681,787
3682,532
3683,72
3684,16
3685,10
3686,2367
3687,1965
3688,1310
3689,5708
3690,144
3691,130
3692,215
3693,15
3694,194
3695,1006
3696,1304
3697,44
3698,129
3699,11073
3700,80
3701,2617
3702,376
3703,311
3704,897
3705,1223
3706,176
3707,9003
3708,206
3709,16921
3710,2827
3711,541
3712,494
3713,5641
3714,2814
3715,26
3716,183
3717,1234
3718,474
3719,9
3720,8888
3721,515
3722,118
3723,218
3724,54
3725,1210
3726,146
3727,3788
3728,88
3729,633
3730,440
3731,4251
3732,639
3733,3398
3734,1270
3735,32
3736,618
3737,1050
3738,609
3739,942
3740,10524
3741,2893
3742,474
3743,2936
3744,3710
3745,108
3746,661
3747,300
3748,275
3749,1003
3750,5732
3751,6348
3752,712
3753,7732
3754,260
3755,515
3756,22
3757,2235
3758,1414
3759,310
3760,943
3761,542
3762,5844
3763,709
3764,7594
3765,86
3766,166
3767,270
3768,14334
3769,1884
3770,7472
3771,46
3772,13
3773,2482
3774,2747
3775,120
3776,901
3777,120
3778,303
3779,3
3780,115
3781,3186
3782,381
3783,1036
3784,577
3785,2383
3786,8105
3787,739
3788,245
3789,888
3790,17196
3791,4941
3792,5882
3793,34
3794,6985
3795,883
3796,1415
3797,915
3798,2174
3799,267
3800,786
3801,103
3802,160
3803,65
3804,3349
3805,1985
3806,506
3807,525
3808,602
3809,103
3810,732
3811,1358
3812,1207
3813,250
3814,53
3815,37
3816,1638
3817,550
3818,820
3819,476
3820,682
3821,1181
3822,98
3823,158
3824,4721
3825,299
3826,717
3827,300
3828,127
3829,2635
3830,7930
3831,34
3832,333
3833,1634
3834,1111
3835,539
3836,1616
3837,159
3838,1933
3839,148
3840,430
3841,417
3842,18
3843,139
3844,1558
3845,1312
3846,7336
3847,564
3848,280
3849,9023
3850,12395
3851,149
3852,76
3853,718
3854,3048
3855,37
3856,69
3857,840
3858,39
3859,288
3860,143
3861,569
3862,3922
3863,343
3864,17
3865,404
3866,2587
3867,762
3868,2394
3869,196
3870,591
3871,69
3872,211
3873,1702
3874,1266
3875,18
3876,158
3877,1666
3878,1276
3879,4039
3880,1769
3881,10839
3882,985
3883,27
3884,150
3885,3139
3886,572
3887,2816
3888,528
3889,160
3890,661
3891,883
3892,221
3893,18
3894,280
3895,739
3896,3134
3897,1209
3898,2099
3899,110
3900,343
3901,273
3902,363
3903,631
3904,1781
3905,10
3906,374
3907,2060
3908,1673
3909,318
3910,208
3911,34
3912,160
3913,432
3914,249
3915,476
3916,1676
3917,650
3918,1398
3919,11
3920,142
3921,2733
3922,370
3923,1273
3924,195
3925,939
3926,50
3927,3738
3928,544
3929,254
3930,455
3931,4795
3932,2
3933,14112
3934,713
3935,1639
3936,713
3937,120
3938,8
3939,7977
3940,302
3941,187
3942,296
3943,1746
3944,1926
3945,430
3946,857
3947,536
3948,1380
3949,156
3950,7521
3951,114
3952,4281
3953,17
3954,32
3955,239
3956,882
3957,2262
3958,116
3959,1585
3960,821
3961,79
3962,78
3963,56
3964,710
3965,578
3966,106
3967,884
3968,258
3969,1047
3970,1096
3971,1781
3972,1162
3973,3478
3974,182730
3975,520
3976,152
3977,1106
3978,633
3979,7798
3980,489
3981,1117
3982,111
3983,1988
3984,327
3985,925
3986,10104
3987,28
3988,2254
3989,1822
3990,234
3991,19
3992,18
3993,26
3994,984
3995,31
3996,821
3997,2271
3998,611
3999,40
4000,139
4001,1554
4002,30
4003,1073
4004,3339
4005,23
4006,59
4007,32
4008,267
4009,580
4010,8138
4011,2504
4012,54
4013,1208
4014,990
4015,342
4016,15
4017,28
4018,49
4019,128
4020,788
4021,15693
4022,440
4023,825
4024,79
4025,3370
4026,1209
4027,12
4028,4385
4029,139
4030,576
4031,822
4032,82
4033,312
4034,171
4035,793
4036,182
4037,24
4038,2411
4039,492
4040,1050
4041,109
4042,60
4043,694
4044,636
4045,212
4046,2977
4047,4591
4048,2744
4049,18
4050,222
4051,40
4052,802
4053,73
4054,284
4055,269
4056,670
4057,322
4058,192
4059,1314
4060,84
4061,97
4062,197
4063,4092
4064,522
4065,1501
4066,134
4067,5395
4068,257
4069,124
4070,124
4071,214
4072,151
4073,532
4074,305
4075,949
4076,311
4077,893
4078,8
4079,850
4080,106
4081,1171
4082,436
4083,351
4084,359
4085,888
4086,142
4087,96
4088,219
4089,1020
4090,8421
4091,67
4092,70
4093,2554
4094,464
4095,7836
4096,229
4097,3838
4098,2295
4099,62
4100,4692
4101,6
4102,339
4103,153
4104,1695
4105,728
4106,633
4107,466
4108,168
4109,356
4110,199
4111,220
4112,914
4113,2395
4114,436
4115,220
4116,2760
4117,802
4118,203
4119,15
4120,794
4121,728
4122,6032
4123,117
4124,505
4125,18
4126,773
4127,575
4128,995
4129,531
4130,2697
4131,1610
4132,41
4133,1452
4134,157
4135,2020
4136,69
4137,242
4138,796
4139,474
4140,217
4141,7695
4142,1080
4143,70
4144,504
4145,100
4146,700
4147,100
4148,401
4149,411
4150,64
4151,11697
4152,778
4153,766
4154,2941
4155,357
4156,36
4157,69
4158,9931
4159,15
4160,181
4161,70
4162,347
4163,49
4164,7398
4165,7473
4166,1675
4167,90
4168,386
4169,866
4170,30
4171,90
4172,65
4173,1792
4174,773
4175,7144
4176,774
4177,566
4178,49
4179,117
4180,98
4181,929
4182,4080
4183,640
4184,394
4185,2947
4186,20
4187,107
4188,320
4189,50
4190,767
4191,920
4192,1391
4193,84
4194,313
4195,451
4196,2390
4197,88
4198,60
4199,2207
4200,1133
4201,507
4202,1657
4203,7356
4204,582
4205,305
4206,94
4207,47
4208,20
4209,92
4210,878
4211,296
4212,241
4213,16
4214,475
4215,6404
4216,100
4217,236
4218,1035
4219,1782
4220,297
4221,244
4222,352
4223,1884
4224,685
4225,80
4226,2421
4227,608
4228,1110
4229,1000
4230,1685
4231,763
4232,1094
4233,255
4234,16
4235,694
4236,250
4237,923
4238,497
4239,144
4240,13028
4241,1683
4242,7660
4243,685
4244,7280
4245,367
4246,7379
4247,2309
4248,2174
4249,3896
4250,613
4251,147
4252,18
4253,320
4254,5374
4255,80
4256,520
4257,369
4258,16
4259,20
4260,236
4261,1738
4262,3205
4263,3260
4264,1490
4265,113
4266,1360
4267,719
4268,149
4269,3822
4270,8282
4271,55
4272,432
4273,3252
4274,541
4275,653
4276,4889
4277,545
4278,301
4279,763
4280,192
4281,215
4282,60
4283,29
4284,4563
4285,4965
4286,922
4287,104
4288,134
4289,11
4290,560
4291,1333
4292,100
4293,69
4294,12739
4295,431
4296,84
4297,86
4298,293
4299,3184
4300,325
4301,323
4302,10
4303,414
4304,119
4305,2057
4306,20
4307,777
4308,2553
4309,260
4310,1491
4311,2453
4312,213
4313,287
4314,10
4315,1008
4316,80
4317,126
4318,63
4319,16
4320,136
4321,55
4322,1335
4323,113
4324,690
4325,2159
4326,474
4327,15082
4328,3240
4329,142
4330,217
4331,1339
4332,12914
4333,1935
4334,2926
4335,104
4336,1515
4337,150
4338,4316
4339,3961
4340,437
4341,818
4342,652
4343,5618
4344,430
4345,8255
4346,1742
4347,105
4348,45
4349,109
4350,56
4351,143
4352,100
4353,507
4354,138
4355,1927
4356,326
4357,1911
4358,144
4359,1613
4360,3767
4361,364
4362,593
4363,212
4364,100
4365,328
4366,48512
4367,178
4368,690
4369,122
4370,504
4371,12
4372,2161
4373,396
4374,511
4375,129
4376,1623
4377,1733
4378,678
4379,87
4380,3030
4381,50
4382,6
4383,45
4384,110
4385,16
4386,880
4387,1294
4388,125
4389,5341
4390,6935
4391,26
4392,592
4393,78
4394,376
4395,763
4396,5084
4397,303
4398,124
4399,151
4400,1656
4401,1144
4402,222
4403,295
4404,174
4405,24411
4406,1429
4407,248
4408,4085
4409,2561
4410,127
4411,3271
4412,106
4413,114
4414,986
4415,1719
4416,2620
4417,79
4418,364
4419,2733
4420,3900
4421,5425
4422,1565
4423,58
4424,1691
4425,724
4426,2620
4427,162
4428,63
4429,225
4430,156
4431,11
4432,13967
4433,258
4434,1389
4435,38410
4436,16906
4437,4545
4438,540
4439,12033
4440,1136
4441,121
4442,1199
4443,2299
4444,62
4445,773
4446,27
4447,1283
4448,353
4449,1398
4450,297
4451,61
4452,164
4453,205
4454,722
4455,27
4456,1410
4457,9447
4458,2545
4459,850
4460,1046
4461,20
4462,618
4463,804
4464,170
4465,212
4466,2334
4467,163
4468,1359
4469,134
4470,785
4471,691
4472,1494
4473,2340
4474,22
4475,1071
4476,30
4477,99
4478,6767
4479,48
4480,404
4481,799
4482,501
4483,171
4484,107
4485,84
4486,295
4487,254
4488,714
4489,837
4490,2753
4491,319
4492,399
4493,978
4494,1382
4495,232
4496,137
4497,6024
4498,750
4499,122
4500,35
4501,1437
4502,4014
4503,1657
4504,366
4505,2417
4506,25985
4507,3772
4508,1662
4509,27
4510,467
4511,138
4512,476
4513,326
4514,157
4515,1232
4516,1567
4517,1959
4518,406
4519,1512
4520,15
4521,190
4522,1228
4523,10
4524,128
4525,741
4526,7511
4527,369
4528,417
4529,83
4530,814
4531,40
4532,1260
4533,365
4534,1175
4535,418
4536,302
4537,1409
4538,115
4539,36
4540,2916
4541,6880
4542,1106
4543,589
4544,664
4545,616
4546,188
4547,1250
4548,335
4549,517
4550,151
4551,434
4552,23171
4553,294
4554,639
4555,329
4556,369
4557,6221
4558,801
4559,777
4560,7365
4561,1069
4562,100
4563,1830
4564,853
4565,2860
4566,6579
4567,784
4568,548
4569,37
4570,1084
4571,251
4572,253
4573,206
4574,387
4575,56
4576,34
4577,733
4578,14454
4579,1421
4580,49
4581,819
4582,2108
4583,4581
4584,8287
4585,5963
4586,235
4587,4729
4588,1206
4589,5383
4590,28
4591,42
4592,1454
4593,10143
4594,112
4595,150
4596,242
4597,892
4598,10246
4599,202
4600,3008
4601,191
4602,4497
4603,15
4604,751
4605,584
4606,4817
4607,523
4608,3151
4609,40
4610,337
4611,177
4612,740
4613,20
4614,712
4615,1944
4616,1802
4617,1211
4618,2523
4619,96
4620,1315
4621,890
4622,65
4623,17
4624,249
4625,551
4626,3060
4627,379
4628,241
4629,166
4630,697
4631,2126
4632,2411
4633,2077
4634,185
4635,819
4636,350
4637,3130
4638,20
4639,742
4640,2725
4641,375
4642,596
4643,29
4644,563
4645,150
4646,425
4647,250
4648,139
4649,128
4650,209
4651,3520
4652,746
4653,324
4654,1957
4655,180
4656,14171
4657,190
4658,550
4659,4691
4660,428
4661,1246
4662,308
4663,1361
4664,10835
4665,54
4666,3297
4667,138
4668,1237
4669,2683
4670,609
4671,927
4672,614
4673,806
4674,1004
4675,2354
4676,13195
4677,820
4678,160
4679,306
4680,367
4681,147
4682,556
4683,523
4684,2999
4685,712
4686,2154
4687,237
4688,142
4689,329
4690,493
4691,23
4692,601
4693,78
4694,117
4695,1912
4696,27
4697,1169
4698,110
4699,12967
4700,478
4701,6349
4702,98
4703,703
4704,37
4705,544
4706,22622
4707,252
4708,805
4709,2540
4710,8868
4711,1449
4712,16
4713,6
4714,713
4715,455
4716,356
4717,174
4718,63
4719,52
4720,2650
4721,1726
4722,2650
4723,36
4724,474
4725,245
4726,4
4727,505
4728,1629
4729,1944
4730,485
4731,6016
4732,515
4733,2576
4734,3454
4735,3304
4736,2856
4737,2780
4738,2657
4739,258
4740,692
4741,584
4742,4510
4743,1480
4744,53
4745,105
4746,216
4747,31
4748,381
4749,232
4750,423
4751,147
4752,488
4753,650
4754,542
4755,5232
4756,126
4757,946
4758,1790
4759,508
4760,1459
4761,60
4762,7985
4763,2322
4764,393
4765,299
4766,196
4767,564
4768,87
4769,2086
4770,3439
4771,1219
4772,660
4773,380
4774,5187
4775,2196
4776,1559
4777,79
4778,974
4779,31
4780,18
4781,423
4782,852
4783,276
4784,147
4785,61
4786,639
4787,668
4788,1497
4789,55
4790,2693
4791,3679
4792,229
4793,824
4794,98
4795,592
4796,519
4797,167
4798,70
4799,1135
4800,258
4801,1148
4802,50
4803,216
4804,90
4805,204
4806,612
4807,1862
4808,2074
4809,330
4810,8
4811,336
4812,93
4813,2858
4814,189
4815,21824
4816,303
4817,103
4818,857
4819,222
4820,379
4821,238
4822,81
4823,711
4824,841
4825,8
4826,3326
4827,229
4828,331
4829,386
4830,262
4831,206
4832,22309
4833,626
4834,1254
4835,728
4836,846
4837,13
4838,349
4839,514
4840,1819
4841,224
4842,124
4843,1547
4844,234
4845,287
4846,1485
4847,162
4848,119
4849,1499
4850,1685
4851,1344
4852,857
4853,929
4854,476
4855,98
4856,216
4857,960
4858,2014
4859,1281
4860,60
4861,10
4862,346
4863,3250
4864,2298
4865,483
4866,5660
4867,47
4868,66
4869,548
4870,5807
4871,895
4872,21541
4873,6607
4874,47
4875,422
4876,1063
4877,2248
4878,10
4879,595
4880,3272
4881,20
4882,488
4883,3156
4884,838
4885,40
4886,1588
4887,13
4888,132
4889,518
4890,145
4891,332
4892,1717
4893,644
4894,36
4895,145
4896,518
4897,969
4898,59
4899,2064
4900,1102
4901,657
4902,1595
4903,4578
4904,182
4905,35
4906,17
4907,53
4908,2660
4909,1085
4910,36
4911,1744
4912,1142
4913,140
4914,1150
4915,645
4916,2194
4917,465
4918,409
4919,12
4920,1754
4921,435
4922,161
4923,1233
4924,100
4925,696
4926,211
4927,404
4928,2372
4929,2264
4930,62
4931,42
4932,3760
4933,405
4934,1013
4935,1643
4936,1819
4937,2405
4938,1945
4939,40
4940,212
4941,411
4942,80
4943,607
4944,377
4945,513
4946,12462
4947,33
4948,182
4949,167
4950,85
4951,2033
4952,617
4953,3449
4954,371
4955,308
4956,636
4957,546
4958,1013
4959,387
4960,236
4961,344
4962,803
4963,98
4964,983
4965,489
4966,1477
4967,2133
4968,68
4969,525
4970,1737
4971,100
4972,404
4973,484
4974,1372
4975,692
4976,14
4977,2251
4978,7572
4979,6705
4980,468
4981,2322
4982,158
4983,83
4984,25
4985,76
4986,4450
4987,58
4988,81
4989,258
4990,336
4991,617
4992,496
4993,435
4994,3342
4995,981
4996,57
4997,877
4998,13005
4999,230
5000,188
5001,1839
5002,916
5003,4796
5004,393
5005,633
5006,1910
5007,3233
5008,390
5009,545
5010,119
5011,2036
5012,384
5013,8680
5014,4480
5015,101
5016,110
5017,2425
5018,1050
5019,201
5020,7268
5021,18
5022,35
5023,63
5024,3741
5025,14
5026,69
5027,2033
5028,14194
5029,840
5030,210
5031,28
5032,3431
5033,30213
5034,3051
5035,282
5036,1879
5037,140
5038,2186
5039,1055
5040,759
5041,2346
5042,40
5043,849
5044,16
5045,1119
5046,170
5047,90
5048,172
5049,1458
5050,705
5051,105
5052,4
5053,1969
5054,169
5055,715
5056,382
5057,57434
5058,325
5059,372
5060,619
5061,450
5062,620
5063,4695
5064,128
5065,518
5066,1490
5067,1218
5068,1140
5069,592
5070,4712
5071,121
5072,300
5073,121
5074,741
5075,114
5076,74
5077,230
5078,337
5079,145
5080,124
5081,402
5082,53
5083,52
5084,994
5085,152
5086,648
5087,2153
5088,2026
5089,1270
5090,6496
5091,410
5092,15
5093,7854
5094,143
5095,20
5096,2939
5097,2130
5098,423
5099,26993
5100,13
5101,70
5102,1013
5103,2071
5104,1998
5105,151
5106,280
5107,210
5108,114
5109,6347
5110,6819
5111,553
5112,3163
5113,35
5114,7522
5115,7507
5116,160
5117,23
5118,80
5119,135
5120,89
5121,440
5122,124
5123,80
5124,2247
5125,701
5126,46
5127,764
5128,104
5129,28
5130,347
5131,414
5132,534
5133,2021
5134,1115
5135,2583
5136,212
5137,1528
5138,603
5139,1369
5140,5429
5141,126
5142,11624
5143,2121
5144,1027
5145,437
5146,7780
5147,5694
5148,192
5149,324
5150,217
5151,871
5152,496
5153,4750
5154,351
5155,55
5156,2216
5157,837
5158,285
5159,60
5160,421
5161,387
5162,988
5163,18
5164,536
5165,2806
5166,106
5167,1028
5168,236
5169,36
5170,57
5171,197
5172,2208
5173,581
5174,111
5175,768
5176,168
5177,163
5178,1784
5179,164
5180,92
5181,36
5182,3261
5183,2528
5184,1992
5185,573
5186,505
5187,70
5188,1353
5189,1247
5190,253
5191,3733
5192,1450
5193,26
5194,75
5195,1131
5196,679
5197,1587
5198,809
5199,265
5200,97
5201,374
5202,41
5203,1086
5204,1420
5205,249
5206,177
5207,6352
5208,93
5209,407
5210,374
5211,7905
5212,385
5213,1448
5214,1041
5215,124827
5216,14641
5217,3071
5218,563
5219,13581
5220,504
5221,427
5222,1341
5223,239
5224,716
5225,41
5226,959
5227,3867
5228,243
5229,798
5230,149
5231,77
5232,95
5233,1365
5234,234
5235,509
5236,62
5237,3567
5238,1707
5239,677
5240,95
5241,68
5242,34
5243,213
5244,983
5245,148
5246,1400
5247,367
5248,58
5249,77
5250,2054
5251,4623
5252,806
5253,158
5254,12333
5255,392
5256,247
5257,122
5258,526
5259,556
5260,4157
5261,952
5262,240
5263,40
5264,138
5265,364
5266,40
5267,565
5268,668
5269,1735
5270,2415
5271,1151
5272,153
5273,1438
5274,76
5275,179
5276,2569
5277,248
5278,1045
5279,37
5280,339
5281,882
5282,1033
5283,1319
5284,474
5285,1006
5286,1047
5287,31
5288,59
5289,99
5290,716
5291,87
5292,610
5293,14893
5294,117
5295,148
5296,2183
5297,3848
5298,10
5299,689
5300,107
5301,1179
5302,466
5303,1295
5304,37
5305,538
5306,183
5307,391
5308,1018
5309,298
5310,2495
5311,1038
5312,1110
5313,392
5314,20
5315,148
5316,38
5317,2522
5318,169
5319,2452
5320,439
5321,123
5322,110
5323,45
5324,541
5325,283
5326,110
5327,947
5328,185
5329,602
5330,6697
5331,5563
5332,1291
5333,144
5334,952
5335,8992
5336,228
5337,355
5338,120
5339,714
5340,1831
5341,106
5342,248
5343,455
5344,354
5345,798
5346,118
5347,670
5348,124
5349,24
5350,471
5351,122
5352,305
5353,3252
5354,1564
5355,369
5356,8000
5357,1412
5358,1031
5359,1071
5360,565
5361,49
5362,1077
5363,66
5364,30
5365,139
5366,563
5367,3648
5368,1418
5369,7
5370,719
5371,50
5372,313
5373,24
5374,53
5375,1649
5376,337
5377,836
5378,883
5379,266
5380,96
5381,6821
5382,510
5383,1751
5384,1440
5385,100
5386,18
5387,7325
5388,66
5389,523
5390,758
5391,782
5392,587
5393,173
5394,2455
5395,47
5396,3352
5397,4655
5398,1451
5399,150
5400,2681
5401,589
5402,426
5403,887
5404,98
5405,22
5406,243
5407,92
5408,295
5409,671
5410,1597
5411,6236
5412,181
5413,54
5414,2240
5415,7253
5416,472
5417,2278
5418,77
5419,684
5420,523
5421,1818
5422,58
